name,retailPrice,customerPrice,qty,color,functional,box
Samsung Galaxy Note 8 64GB N950F,1068.3999999999999,1081.92,2,Black,Working,Unboxed
Samsung Galaxy S5 16GB G900F,209.92,223.43999999999997,11,Black,Working,Unboxed
Samsung Galaxy S5 16GB G900F,209.92,223.43999999999997,2,White,Working,Unboxed
Samsung Galaxy S5 16GB G900F,209.92,223.43999999999997,1,Gold,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,233.43999999999997,246.95999999999998,4,Black,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,233.43999999999997,246.95999999999998,2,White,Working,Unboxed
Samsung Galaxy S5 Neo G903F,205.216,218.736,9,Black,Working,Unboxed
Samsung Galaxy S5 Neo G903F,205.216,218.736,4,Gold,Working,Unboxed
Samsung Galaxy S6 32GB G920,304.0,317.52000000000004,2,Black,Working,Unboxed
Samsung Galaxy S7 32GB G930F,409.84,423.36,2,Black,Working,Unboxed
Samsung Galaxy S7 32GB G930F,343.984,357.504,3,Black,Minor Fault,Unboxed
Samsung Galaxy S9 Plus 64GB G965F DS,1150.72,1164.2399999999998,1,Purple,Working,Unboxed
Sony Xperia X 32GB,174.64,188.16,1,Rose Gold,Working,Unboxed
Sony Xperia X 32GB,174.64,188.16,3,Black,Working,Unboxed
Sony Xperia X Compact,221.68,235.2,5,Black,Working,Unboxed
Sony Xperia X Performance,245.2,258.71999999999997,1,Black,Working,Unboxed
Sony Xperia XZ 32GB,280.48,294.0,2,Blue,Working,Unboxed
Sony Xperia XZ 32GB,198.16,211.68,2,Blue,Minor Fault,Unboxed
Sony Xperia XZ 32GB,280.48,294.0,1,Silver,Working,Unboxed
Sony Xperia XZ 32GB,280.48,294.0,1,Black,Working,Unboxed
Sony Xperia XZ Premium 64GB,574.4799999999999,588.0,3,Silver,Working,Unboxed
Sony Xperia XZ Premium 64GB,574.4799999999999,588.0,3,Black,Working,Unboxed
Sony Xperia XZ1,10.0,23.52,1,Blue,Working,Unboxed
Sony Xperia XZ1 Compact,433.36,446.87999999999994,1,Blue,Working,Unboxed
Sony Xperia XZ1 Compact,433.36,446.87999999999994,1,Silver,Working,Unboxed
Sony Xperia XZ1 Compact,433.36,446.87999999999994,1,Black,Working,Unboxed
Sony Xperia XZs 32gb,445.11999999999995,458.64,15,Black,Working,Unboxed
Sony Xperia Z3 Compact,151.11999999999998,164.64,1,White,Working,Unboxed
Sony Xperia Z5,209.92,223.43999999999997,1,Black,Working,Unboxed
Sony Xperia Z5 Compact,198.16,211.68,2,Pink,Working,Unboxed
Sony Xperia Z5 Compact,198.16,211.68,1,Black,Working,Unboxed
Sony Xperia Z5 Compact,198.16,211.68,4,White,Working,Unboxed
Sony Xperia Z5 Premium,268.71999999999997,282.23999999999995,1,Silver,Working,Unboxed
Sony Xperia Z5 Premium,268.71999999999997,282.23999999999995,1,Black,Working,Unboxed
Sony Xperia Z5 Premium,268.71999999999997,282.23999999999995,2,Gold,Working,Unboxed

